dataset,fold,seed,split,arm,display,recording,uid,node_index,identity,target_slot,prediction_slot,rank,correct,target_probability,dustbin_top1,hungarian_prediction_slot,hungarian_correct
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,12,IL2DL,74,74,1,1,0.4554368555545807,0,74,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,16,OLLL,91,91,1,1,0.4764103591442108,0,91,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,17,AWCL,50,117,2,0,0.24613159894943237,0,50,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,18,IL1R,71,96,2,0,0.24872447550296783,0,71,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,19,M5,85,85,1,1,0.26250478625297546,0,85,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,20,AUAR,30,30,1,1,0.15788109600543976,0,30,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,21,AWBL,48,48,1,1,0.4293937683105469,0,48,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,22,AVDL,35,35,1,1,0.35291236639022827,0,35,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,24,MCL,86,86,1,1,0.39867502450942993,0,86,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,25,CEPVL,56,56,1,1,0.6130300164222717,0,56,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,26,RIVL,111,111,1,1,0.6954736113548279,0,111,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,28,AVJR,42,36,6,0,0.08741997927427292,0,36,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,31,RIR,109,106,2,0,0.09677248448133469,0,106,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,32,RIVR,112,112,1,1,0.3251681625843048,0,112,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,33,IL2DR,75,75,1,1,0.5028648376464844,0,75,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,35,CEPDR,55,55,1,1,0.398765504360199,0,55,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,36,URYVL,149,149,1,1,0.3609885275363922,0,149,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,37,RICL,101,0,2,0,0.19691972434520721,0,0,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,38,RICR,102,1,2,0,0.12190301716327667,0,1,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,39,OLQVL,95,95,1,1,0.6457897424697876,0,95,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,40,URBR,144,144,1,1,0.48105093836784363,0,144,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,43,URXR,146,146,1,1,0.4853306710720062,0,146,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,44,M4,84,84,1,1,0.6190300583839417,0,84,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,46,RIBL,99,99,1,1,0.3266325294971466,0,99,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,47,SMDDR,136,9,3,0,0.11376852542161942,0,9,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,48,IL1VL,72,72,1,1,0.3681795001029968,0,72,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,50,AIBL,6,37,2,0,0.3072926700115204,0,37,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,51,AVDR,36,3,3,0,0.136219784617424,0,3,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,52,AVAL,31,107,2,0,0.32702726125717163,0,107,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,53,FLPL,58,58,1,1,0.2693166732788086,0,58,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,54,URXL,145,145,1,1,0.4183241128921509,0,145,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,55,OLQVR,96,96,1,1,0.3744635283946991,0,96,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,57,AUAL,29,29,1,1,0.31046929955482483,0,29,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,58,I3,64,64,1,1,0.6341763138771057,0,64,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,60,AWAR,47,32,6,0,0.02451203390955925,0,32,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,61,RMDDL,113,113,1,1,0.39233675599098206,0,113,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,62,AIZL,14,14,1,1,0.22765839099884033,0,14,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,64,ASGL,20,20,1,1,0.46592453122138977,0,20,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,65,ASIR,25,24,3,0,0.09675060957670212,0,24,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,66,ASGR,21,21,1,1,0.5289711356163025,0,21,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,68,RIH,106,126,2,0,0.15551923215389252,0,126,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,70,IL1DR,69,69,1,1,0.3903091847896576,0,69,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,72,AIBR,7,7,1,1,0.3986673951148987,0,7,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,73,SAAVL,127,97,2,0,0.2895393967628479,0,97,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,75,NSMR,90,90,1,1,0.5148571729660034,0,90,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,76,RMER,121,121,1,1,0.6324396133422852,0,121,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,77,I2R,63,63,1,1,0.3620970547199249,0,150,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,78,M3R,83,83,1,1,0.24040164053440094,0,79,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,79,FLPR,59,59,1,1,0.2342621386051178,0,59,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,80,MCR,87,87,1,1,0.2533181607723236,0,87,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,81,AVER,38,136,2,0,0.22758741676807404,0,136,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,82,I1L,60,60,1,1,0.31838172674179077,0,60,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,83,NSML,89,89,1,1,0.5232715606689453,0,89,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,85,URBL,143,149,2,0,0.20148912072181702,0,143,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,86,RID,103,103,1,1,0.5629563927650452,0,103,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,87,M1,80,80,1,1,0.3678555488586426,0,80,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,88,AVL,45,45,1,1,0.3843197524547577,0,45,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,89,AINL,10,10,1,1,0.3406456410884857,0,10,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,91,AWBR,49,116,10,0,0.024027042090892792,0,116,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,92,SMDVL,137,137,1,1,0.2560594081878662,0,137,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,98,IL1L,70,70,1,1,0.31118398904800415,0,70,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,100,AIZR,15,130,26,0,0.009896005503833294,0,130,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,101,RMEL,120,120,1,1,0.4854065775871277,0,120,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,102,M3L,82,82,1,1,0.3822084069252014,0,82,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,103,IL1VR,73,83,2,0,0.1744401603937149,0,83,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,104,AVJL,41,41,1,1,0.31672170758247375,0,41,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,105,IL2L,76,76,1,1,0.3580723702907562,0,76,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,106,ADEL,2,2,1,1,0.276139497756958,0,2,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,107,OLQDL,93,93,1,1,0.49917399883270264,0,93,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,109,RMDVL,117,117,1,1,0.48372769355773926,0,117,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,110,IL1DL,68,68,1,1,0.47336244583129883,0,68,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,111,IL2VR,79,73,2,0,0.14092665910720825,0,73,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,113,BAGL,52,52,1,1,0.5469264388084412,0,52,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,114,URYVR,150,63,8,0,0.023540575057268143,0,63,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,116,I1R,61,61,1,1,0.27004295587539673,0,61,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,118,AINR,11,11,1,1,0.22718113660812378,0,11,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,120,IL2VL,78,78,1,1,0.36161768436431885,0,78,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,121,ASEL,18,18,1,1,0.3552761971950531,0,18,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-15__2baa3162.npz,2023-01-16-15,122,OLLR,92,92,1,1,0.43117794394493103,0,92,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,1,URAVR,142,150,9,0,0.024931706488132477,0,150,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,2,AIYL,12,12,1,1,0.40541860461235046,0,12,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,4,AVDL,35,35,1,1,0.3934161365032196,0,35,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,5,RICR,102,130,7,0,0.047062624245882034,0,130,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,6,SMDVL,137,137,1,1,0.4840465188026428,0,137,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,7,AVJL,41,67,3,0,0.1474982053041458,0,2,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,9,RMEV,122,122,1,1,0.3519337773323059,0,122,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,10,IL1R,71,71,1,1,0.3786862790584564,0,71,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,11,CEPDL,54,54,1,1,0.5010535717010498,0,54,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,12,M4,84,84,1,1,0.6186498999595642,0,84,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,16,IL1VR,73,73,1,1,0.3319500982761383,0,73,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,19,IL1DR,69,69,1,1,0.40253129601478577,0,69,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,21,RMDVL,117,117,1,1,0.3841615617275238,0,50,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,25,AVBL,33,33,1,1,0.42339888215065,0,33,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,26,IL2DR,75,64,2,0,0.23166561126708984,0,75,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,27,I4,65,65,1,1,0.227524533867836,0,65,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,28,RIVR,112,112,1,1,0.4843977093696594,0,112,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,30,NSML,89,89,1,1,0.392306387424469,0,89,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,31,RMDL,115,115,1,1,0.2823478579521179,0,115,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,33,URBL,143,143,1,1,0.32451292872428894,0,143,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,34,ASEL,18,18,1,1,0.2380400449037552,0,41,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,35,IL2VR,79,79,1,1,0.23946493864059448,0,79,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,37,AWCL,50,18,5,0,0.04421394318342209,0,18,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,39,FLPL,58,58,1,1,0.18830974400043488,0,58,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,40,I1R,61,61,1,1,0.2889622449874878,0,61,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,41,M5,85,67,2,0,0.26703035831451416,0,67,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,42,RMER,121,121,1,1,0.5589019656181335,0,121,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,43,AVDR,36,17,2,0,0.18449658155441284,0,17,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,45,AIYR,13,13,1,1,0.270057737827301,0,13,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,46,IL2L,76,76,1,1,0.41084763407707214,0,76,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,47,M3L,82,72,2,0,0.2219095677137375,0,72,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,48,CEPDR,55,146,4,0,0.1398032009601593,0,146,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,49,IL1L,70,70,1,1,0.41582560539245605,0,70,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,50,RICL,101,0,2,0,0.20990709960460663,0,0,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,52,AIZL,14,14,1,1,0.30452898144721985,0,14,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,55,RIVL,111,111,1,1,0.4415613114833832,0,111,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,56,MI,88,88,1,1,0.5795408487319946,0,88,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,57,BAGL,52,52,1,1,0.6421264410018921,0,52,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,58,SAADR,126,126,1,1,0.1135876253247261,0,126,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,59,RMDVR,118,118,1,1,0.16797997057437897,0,118,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,60,AINR,11,11,1,1,0.16364239156246185,0,11,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,62,IL2VL,78,78,1,1,0.27783146500587463,0,78,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,65,ASIR,25,80,3,0,0.0937480553984642,0,28,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,66,OLLR,92,92,1,1,0.3638891279697418,0,140,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,67,RIBL,99,99,1,1,0.5353529453277588,0,99,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,69,URYVR,150,150,1,1,0.3260737955570221,0,92,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,70,AUAL,29,29,1,1,0.2776937484741211,0,29,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,72,IL1DL,68,68,1,1,0.4935591220855713,0,68,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,73,SAADL,125,129,2,0,0.19593164324760437,0,129,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,74,OLQVL,95,95,1,1,0.4903205633163452,0,95,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,75,I1L,60,60,1,1,0.3114153742790222,0,60,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,76,URAVL,141,141,1,1,0.28581440448760986,0,141,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,78,RIML,107,107,1,1,0.5095914602279663,0,107,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,79,OLLL,91,91,1,1,0.6317667961120605,0,91,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,82,VB02,151,151,1,1,0.3138742744922638,0,151,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,83,RIS,110,135,7,0,0.04407690837979317,0,135,0
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,85,OLQDL,93,93,1,1,0.5938177108764648,0,93,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,86,I2R,63,63,1,1,0.5512465238571167,0,63,1
atanas,0,42,test,node_only,w/o Population Relations,train__2023-01-16-22__f169d678.npz,2023-01-16-22,87,CEPVL,56,117,4,0,0.115272656083107,0,117,0
